"","obj_id","species","speciesMatched","uuid","ifungorum_number","acid_phosphatase","acidPhosphatase_count","alpha_glucosidase","alphaGlucosidase15_count","alphaGlucosidase31_count","alphaMannanase76_count","aminoAcidPermease_count","ammoniumTransporter_count","amylase88_count","ascoma_development","ascoma_type","ascus_dehiscence","auxinResponsivePromoter_count","beta_glucosidase","beta_glucuronidase","beta_xylosidase","betaGlucanSynthase_count","betaGlucosidase1_count","betaXylosidase43_count","blueChannel_mean","blueChannel_sd","cellobiohydrolase","cellobiohydrolase6_count","cellobiohydrolase7_count","chitinase_count","chitosanase8_count","Cohens_d_Cellulose","Cohens_d_Glucose","Cohens_d_Lignin","Cohens_d_Tannin","Cohens_d_Xylan","coldShockProtein_count","colour_mean","confidence_fg","crystalineCellulaseAA9_count","culture_media","culture_notes","dsDNA","elevation","em_expl","em_text","endoglucanase12_count","endoglucanase9_count","extension_rate","fruiting_body_size","fungalLigninPeroxidase_count","Genus","glucosidase81_count","glycopeptidase85_count","glycoproteinSynthesis92_count","greenChannel_mean","greenChannel_sd","growth_form_fg","guild_fg","heatShockProtein_count","higher_clade","invertase32_count","latitude","leucine_aminopeptidase","longitude","map","mat","melanin_content","melanin_count","n_acetyl_glucosaminidase","nitrateTransporter_count","notes_fg","peroxidase","phenol_oxidase","phosphateTransporter_count","redChannel_mean","redChannel_sd","RNAHelicase_count","RNApolymerase_count","source_funguild_fg","spore_length","spore_size","spore_width","sporocarp_chitin","sporocarp_N","sporocarp_protein","sporocarp_resp","sterol_type","studyName","substrate","taxonomic_level_fg","tissue_c","tissue_cn","tissue_cp","tissue_n","tissue_np","tissue_p","total_genes","trait_fg","trehalase_count","trophic_mode_fg"
"4309","Treseder_etal_2016_34","OTUkt4134","OTUkt4134 sp.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.894427190999916,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"OTUkt4134",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Treseder_etal_2016",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4310","Treseder_etal_2016_42","OTUkt3537","OTUkt3537 sp.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.894427190999916,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"OTUkt3537",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Treseder_etal_2016",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4311","Treseder_etal_2016_43","Anungitopsis_speciosa","Anungitopsis speciosa","1ae88840-e1dd-45fb-ada1-d18e20a13cb5",361476,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.894427190999916,NA,NA,0.894427190999916,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Anungitopsis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Treseder_etal_2016",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4312","Treseder_etal_2016_44","Anungitopsis_speciosa","Anungitopsis speciosa","1ae88840-e1dd-45fb-ada1-d18e20a13cb5",361476,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.894427190999916,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Anungitopsis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Treseder_etal_2016",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4313","Treseder_etal_2016_77","Basidiobolus_ranarum","Basidiobolus ranarum","b86f8d43-3c1c-465f-8283-3d755c20c9b4",224388,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.894427190999916,NA,NA,0.894427190999916,0.894427190999916,NA,NA,"Probable",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Basidiobolus",NA,NA,NA,NA,NA,"NULL","Animal Pathogen-Undefined Saprotroph",NA,"Zygomycota",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NULL",NA,NA,NA,NA,NA,NA,NA,"James TY, et al. 2006. Nature 443:818-822",NA,NA,NA,NA,NA,NA,NA,NA,"Treseder_etal_2016",NA,20,NA,NA,NA,NA,NA,NA,NA,"NULL",NA,"Pathotroph-Saprotroph"
"4314","Treseder_etal_2016_130","Cadophora_finlandica","Cadophora finlandica","1662e255-f11c-4ad8-808f-086a312ac28b",531604,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.894427190999916,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Cadophora",NA,NA,NA,NA,NA,NA,NA,NA,"Ascomycota",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Treseder_etal_2016",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4315","Treseder_etal_2016_147","OTUkt2198","OTUkt2198 sp.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.894427190999916,NA,NA,0.894427190999916,0.894427190999916,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"OTUkt2198",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Treseder_etal_2016",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4316","Treseder_etal_2016_148","OTUkt2199","OTUkt2199 sp.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.46059348668044,NA,NA,NA,0.894427190999916,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"OTUkt2199",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Treseder_etal_2016",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4317","Treseder_etal_2016_151","OTUkt2202","OTUkt2202 sp.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.894427190999916,NA,0.894427190999916,0.894427190999916,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"OTUkt2202",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Treseder_etal_2016",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4318","Treseder_etal_2016_153","OTUkt2204","Amandinea lignicola",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.894427190999916,NA,0.894427190999916,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Amandinea",NA,NA,NA,NA,NA,NA,NA,NA,"Ascomycota",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Treseder_etal_2016",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4319","Treseder_etal_2016_154","OTUkt2205","OTUkt2205 sp.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.894427190999916,NA,NA,0.894427190999916,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"OTUkt2205",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Treseder_etal_2016",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4320","Treseder_etal_2016_158","OTUkt2209","OTUkt2209 sp.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.46059348668044,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"OTUkt2209",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Treseder_etal_2016",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4321","Treseder_etal_2016_159","OTUkt2210","Bacidia hostheleoides",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.894427190999916,NA,NA,NA,0.894427190999916,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bacidia",NA,NA,NA,NA,NA,NA,NA,NA,"Ascomycota",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Treseder_etal_2016",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4322","Treseder_etal_2016_160","OTUkt2211","Beauveria caledonica",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.894427190999916,NA,0.894427190999916,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Beauveria",NA,NA,NA,NA,NA,NA,NA,NA,"Ascomycota",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Treseder_etal_2016",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4323","Treseder_etal_2016_172","OTUkt2223","OTUkt2223 sp.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.894427190999916,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"OTUkt2223",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Treseder_etal_2016",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4324","Treseder_etal_2016_173","OTUkt2224","OTUkt2224 sp.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.894427190999916,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"OTUkt2224",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Treseder_etal_2016",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4325","Treseder_etal_2016_182","OTUkt2233","Cladonia gracilis elongata",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.894427190999916,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Cladonia",NA,NA,NA,NA,NA,NA,NA,NA,"Ascomycota",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Treseder_etal_2016",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4326","Treseder_etal_2016_183","OTUkt2234","Cladonia gracilis turbinata",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.894427190999916,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Cladonia",NA,NA,NA,NA,NA,NA,NA,NA,"Ascomycota",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Treseder_etal_2016",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4327","Treseder_etal_2016_184","OTUkt2235","Cladonia macroceras",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.894427190999916,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Cladonia",NA,NA,NA,NA,NA,NA,NA,NA,"Ascomycota",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Treseder_etal_2016",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4328","Treseder_etal_2016_192","Cadophora_sp_29d","Cadophora sp 29d",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.894427190999916,NA,0.894427190999916,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Cadophora",NA,NA,NA,NA,NA,NA,NA,NA,"Ascomycota",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Treseder_etal_2016",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4329","Treseder_etal_2016_196","OTUkt2736","OTUkt2736 sp.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.894427190999916,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"OTUkt2736",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Treseder_etal_2016",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4330","Treseder_etal_2016_227","Capronia_peltigerae","Knufia peltigerae","4a4ba722-e66b-462a-b612-0c0ad533c776",803681,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.894427190999916,NA,NA,NA,NA,NA,NA,"Highly Probable",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Knufia",NA,NA,NA,NA,NA,"Microfungus","Lichen Parasite",NA,"Ascomycota",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Lichen parasite on Peltigera",NA,NA,NA,NA,NA,NA,NA,"Lawrey JD, Diederich P. 2016. URL: http://www.lichenicolous.net [24 May 2017]",NA,NA,NA,NA,NA,NA,NA,NA,"Treseder_etal_2016",NA,20,NA,NA,NA,NA,NA,NA,NA,"NULL",NA,"Pathotroph"
"4331","Treseder_etal_2016_268","OTUkt0297","OTUkt0297 sp.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.894427190999916,NA,0.894427190999916,1.46059348668044,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"OTUkt0297",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Treseder_etal_2016",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4332","Treseder_etal_2016_271","OTUkt0300","Amandinea lignicola",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.894427190999916,NA,0.894427190999916,0.894427190999916,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Amandinea",NA,NA,NA,NA,NA,NA,NA,NA,"Ascomycota",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Treseder_etal_2016",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4333","Treseder_etal_2016_283","OTUkt4249","Sporobolomyces lophatheri",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.894427190999916,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sporobolomyces",NA,NA,NA,NA,NA,NA,NA,NA,"Basidiomycota",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Treseder_etal_2016",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4334","Treseder_etal_2016_284","OTUkt4250","Sporobolomyces novazealandicus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.894427190999916,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sporobolomyces",NA,NA,NA,NA,NA,NA,NA,NA,"Basidiomycota",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Treseder_etal_2016",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4335","Treseder_etal_2016_305","Chaetosphaeria_sp_KRCF710","Chaetosphaeria sp KRCF710",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.894427190999916,NA,NA,NA,0.894427190999916,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Chaetosphaeria",NA,NA,NA,NA,NA,NA,NA,NA,"Ascomycota",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Treseder_etal_2016",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4336","Treseder_etal_2016_308","Chalara_hyalocuspica","Chalara hyalocuspica","97a5dc76-a954-4a6c-954f-bb36d6c5db9b",561121,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.894427190999916,NA,NA,NA,0.894427190999916,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Chalara",NA,NA,NA,NA,NA,NA,NA,NA,"Ascomycota",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Treseder_etal_2016",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4337","Treseder_etal_2016_309","Chalara_hyalocuspica","Chalara hyalocuspica","97a5dc76-a954-4a6c-954f-bb36d6c5db9b",561121,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.894427190999916,NA,NA,NA,0.894427190999916,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Chalara",NA,NA,NA,NA,NA,NA,NA,NA,"Ascomycota",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Treseder_etal_2016",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4338","Treseder_etal_2016_310","Chalara_hyalocuspica","Chalara hyalocuspica","97a5dc76-a954-4a6c-954f-bb36d6c5db9b",561121,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.894427190999916,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Chalara",NA,NA,NA,NA,NA,NA,NA,NA,"Ascomycota",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Treseder_etal_2016",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4339","Treseder_etal_2016_311","Chalara_hyalocuspica","Chalara hyalocuspica","97a5dc76-a954-4a6c-954f-bb36d6c5db9b",561121,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.894427190999916,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Chalara",NA,NA,NA,NA,NA,NA,NA,NA,"Ascomycota",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Treseder_etal_2016",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4340","Treseder_etal_2016_314","Chalara_piceae-abietis","Chalara piceae-abietis","06d2740a-a97d-43f1-acbf-231e03f8cd16",106013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.894427190999916,NA,NA,NA,0.894427190999916,NA,NA,"Probable",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Chalara",NA,NA,NA,NA,NA,"NULL","Endophyte-Undefined Saprotroph",NA,"Ascomycota",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Endophyte detection method-culture (David et al. 2016)",NA,NA,NA,NA,NA,NA,NA,"Koukol, O. 2011. Fungal Diversity 49:75-91; Haňáčková Z, et al. 2015. Fungal Ecology 13:157-166; David AS, et al. 2016. Microbial Ecology 71:912-926",NA,NA,NA,NA,NA,NA,NA,NA,"Treseder_etal_2016",NA,20,NA,NA,NA,NA,NA,NA,NA,"NULL",NA,"Saprotroph-Symbiotroph"
"4341","Treseder_etal_2016_315","Chalara_piceae-abietis","Chalara piceae-abietis","06d2740a-a97d-43f1-acbf-231e03f8cd16",106013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.894427190999916,NA,NA,0.894427190999916,NA,NA,NA,"Probable",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Chalara",NA,NA,NA,NA,NA,"NULL","Endophyte-Undefined Saprotroph",NA,"Ascomycota",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Endophyte detection method-culture (David et al. 2016)",NA,NA,NA,NA,NA,NA,NA,"Koukol, O. 2011. Fungal Diversity 49:75-91; Haňáčková Z, et al. 2015. Fungal Ecology 13:157-166; David AS, et al. 2016. Microbial Ecology 71:912-926",NA,NA,NA,NA,NA,NA,NA,NA,"Treseder_etal_2016",NA,20,NA,NA,NA,NA,NA,NA,NA,"NULL",NA,"Saprotroph-Symbiotroph"
"4342","Treseder_etal_2016_340","OTUkt2084","OTUkt2084 sp.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.894427190999916,NA,0.894427190999916,NA,0.894427190999916,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"OTUkt2084",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Treseder_etal_2016",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
